2.56	3.30245	0	0	2.57	0	0	0.62455	0.780985	0	0	0.088032	0	0
2.57	3.3282	0	0	2.58	0	0	0.624206	0.78126	0	0	0.088032	0	0
2.58	3.35405	0	0	2.59	0	0	0.623862	0.781535	0	0	0.088032	0	0
2.59	3.38	0	0	2.6	0	0	0.623518	0.781809	0	0	0.088032	0	0
2.6	3.40605	0	0	2.61	0	0	0.623174	0.782084	0	0	0.088032	0	0
2.61	3.4322	0	0	2.62	0	0	0.622829	0.782358	0	0	0.088032	0	0
2.62	3.45845	0	0	2.63	0	0	0.622485	0.782632	0	0	0.088032	0	0
2.63	3.4848	0	0	2.64	0	0	0.62214	0.782906	0	0	0.088032	0	0
2.64	3.51125	0	0	2.65	0	0	0.621796	0.78318	0	0	0.088032	0	0
2.65	3.5378	0	0	2.66	0	0	0.621451	0.783453	0	0	0.088032	0	0
2.66	3.56445	0	0	2.67	0	0	0.621106	0.783727	0	0	0.088032	0	0
2.67	3.5912	0	0	2.68	0	0	0.620761	0.784	0	0	0.088032	0	0
2.68	3.61805	0	0	2.69	0	0	0.620416	0.784273	0	0	0.088032	0	0
2.69	3.645	0	0	2.7	0	0	0.62007	0.784546	0	0	0.088032	0	0
2.7	3.67205	0	0	2.71	0	0	0.619725	0.784819	0	0	0.088032	0	0
2.71	3.6992	0	0	2.72	0	0	0.61938	0.785092	0	0	0.088032	0	0
2.72	3.72645	0	0	2.73	0	0	0.619034	0.785364	0	0	0.088032	0	0
2.73	3.7538	0	0	2.74	0	0	0.618688	0.785637	0	0	0.088032	0	0
2.74	3.78125	0	0	2.75	0	0	0.618342	0.785909	0	0	0.088032	0	0
2.75	3.8088	0	0	2.76	0	0	0.617996	0.786181	0	0	0.088032	0	0
2.76	3.83645	0	0	2.77	0	0	0.61765	0.786453	0	0	0.088032	0	0
2.77	3.8642	0	0	2.78	0	0	0.617304	0.786725	0	0	0.088032	0	0
2.78	3.89205	0	0	2.79	0	0	0.616958	0.786996	0	0	0.088032	0	0
2.79	3.92	0	0	2.8	0	0	0.616611	0.787268	0	0	0.088032	0	0
2.8	3.94805	0	0	2.81	0	0	0.616265	0.787539	0	0	0.088032	0	0
